b_id	r_id	score	text	title	name	url	publishedAtDate	lang_original	text_en	processed_text	processed_text_original	processed_text_ca	processed_text_es	nouns_verbs_en	nouns_verbs_ca	nouns_verbs_es	sent_score	center	radius	center1	radius1	consensus	new_score	centroid_left	centroid_right	new_score_right	new_score_left
0	748	5.0		Hostal Totsompops	lu ba	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2021-11-10T15:19:37.016Z	en									0.0	0.9	0.1	0.9	0.1	0.7538112712975105	4.5	0.8	1.0	5.0	4.0
0	510	5.0	Jolie découverte de ce petit hôtel à Colera L accueil ,la propreté de la chambre, la déco très originale, le petit déjeuner au top  Tout était au rdv Bravo 	Hostal Totsompops	Nanou M72	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2021-11-07T14:21:14.143Z	fr	Nice discovery of this small hotel in Colera The welcome, the cleanliness of the room, the very original decor, the breakfast at the top Everything was there Bravo	discovery small hotel colera welcome cleanliness room original decor breakfast top bravo	découverte petit hôtel colera accueil propreté chambre déco originale petit déjeuner top bravo	descobriment petit hotel colera benvinguda neteja habitació decoració original esmorzar top bravo	descubrimiento pequeño hotel colera bienvenida limpieza habitación decoración original desayuno top bravo	discovery hotel colera welcome cleanliness room breakfast top	hotel descoberta colera benvinguda neteja habitació esmorzar superior	descubrimiento hotel colera bienvenida limpieza habitacion desayuno arriba	0.7269	0.9	0.1	0.97269	0.02731	0.7538112712975105	4.86345	0.9453800000000001	1.0	5.0	4.7269000000000005
0	75	5.0	"Amis randonneurs ou non, qui êtes sur le Gr92 ou sur une soirée étape. N hésitez pas à y faire une pause, tous est fait pour que cet instant soit agréable.
Je recommande fortement le lieu."	Hostal Totsompops	Arnaud	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2021-11-04T20:00:40.287Z	fr	Friends who are hikers or not, who are on the Gr92 or on an evening stopover. Don’t hesitate to take a break, everything is done to make this moment pleasant. I highly recommend the place.	hiker gr evening stopover hesitate take break do make moment pleasant highly recommend place	randonneur gr soirée étape hésiter faire une pause rendre le moment agréable je recommande vivement cet endroit	excursionista gr escala al vespre dubteu a prendre un descans fer que el moment sigui agradable lloc molt recomanable	excursionista gr noche escala dudar tomar un descanso hacer momento agradable altamente recomiendo lugar	hiker gr evening stopover hesitate take break make moment place	excursionista gr escala al vespre dubtar prendre un descans fer moment lloc	excursionista gr noche escala vacilar tomar un descanso hacer momento lugar	0.6115	0.9	0.1	0.9611500000000001	0.038849999999999996	0.7538112712975105	4.805750000000001	0.9223000000000001	1.0	5.0	4.6115
0	564	5.0		Hostal Totsompops	Pep Rius	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2021-11-01T07:40:39.317Z	en									0.0	0.9	0.1	0.9	0.1	0.7538112712975105	4.5	0.8	1.0	5.0	4.0
0	599	5.0	Super resto.  Très bon personnel au top et tout est bon et fait maison on reviendra	Hostal Totsompops	Regine Casse	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2021-10-31T22:29:02.313Z	fr	Great restaurant. Very good staff at the top and everything is good and homemade we will come back	great restaurant good staff top good homemade come back	super restaurant bon personnel top bon fait maison reviens	gran restaurant bon personal millor fet a casa tornar	gran restaurante buen personal excelente buena comida casera volver	restaurant staff top homemade come	El personal del restaurant arriba a casa	personal del restaurante top casero ven	0.8934	0.9	0.1	0.98934	0.010660000000000003	0.7538112712975105	4.9467	0.97868	1.0	5.0	4.8934
0	737	1.0	Nada del otro mundo la paella nada de nada y el lugar muy justito	Hostal Totsompops	jose antonio valverde vicente	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2021-10-31T09:25:08.026Z	es	Nothing out of this world, the paella, nothing at all and the place is very fair.	world paella place fair	feria mundial de la paella	Fira mundial de la paella	feria mundial de la paella	world paella place	local de paelles del món	lugar mundial de paella	0.3182	0.1	0.1	0.13182	0.06818	0.7538112712975105	0.6591	0.06363999999999999	0.2	1.0	0.3181999999999999
0	613	4.0		Hostal Totsompops	Rosa Comellas Doñate	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2021-10-24T17:01:19.145Z	en									0.0	0.7	0.1	0.7	0.1	0.7538112712975105	3.5	0.6	0.7999999999999999	3.9999999999999996	3.0
0	592	5.0	Una experiència molt agradable	Hostal Totsompops	Ramon Cortina	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2021-10-24T16:22:04.117Z	ca	A very pleasant experience	pleasant experience	experiència agradable	experiència agradable	experiencia agradable	experience	experiència	experiencia	0.5106	0.9	0.1	0.95106	0.04894	0.7538112712975105	4.7553	0.90212	1.0	5.0	4.5106
0	184	4.0	Muy bonito,muy amables.Una experiencia aconsejable	Hostal Totsompops	Emilia Cano	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2021-10-23T12:17:59.449Z	es	Very nice, very friendly. A recommendable experience	nice friendly recommendable experience	agradable y amigable experiencia recomendable	una experiència agradable i recomanable	agradable y amigable experiencia recomendable	experience	experiència	experiencia	0.7184	0.7	0.1	0.77184	0.028159999999999998	0.7538112712975105	3.8592	0.74368	0.7999999999999999	3.9999999999999996	3.7184
0	481	4.0	Atenció molt agradable i plats molt complerts amb bona relació qualitat-preu. Molt recomanable l'arròs. Carta de vins forca extensa i amb moltes opcions.	Hostal Totsompops	Meritxell Romans	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2021-10-22T06:36:39.567Z	ca	Very pleasant service and very complete dishes with a good value for money. Highly recommended rice. An extensive wine list with many options.	pleasant service complete dish good highly recommend rice extensive wine list many option	servei agradable plat complet bo molt recomanable arròs extensa carta de vins moltes opcions	servei agradable plat complet bo molt recomanable arròs extensa carta de vins moltes opcions	servicio agradable plato completo bueno muy recomendable arroz extensa carta de vinos muchas opciones	service dish good recommend rice wine list option	plat de servei bona recomanació opció carta de vins d'arròs	servicio plato bueno recomiendo arroz carta de vinos opción	0.8399	0.7	0.1	0.78399	0.016010000000000003	0.7538112712975105	3.91995	0.76798	0.7999999999999999	3.9999999999999996	3.8399
0	459	5.0		Hostal Totsompops	Margret Esders Berger	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2021-10-19T18:22:43.180Z	en									0.0	0.9	0.1	0.9	0.1	0.7538112712975105	4.5	0.8	1.0	5.0	4.0
0	250	5.0		Hostal Totsompops	Helena Pagès	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2021-10-18T08:02:43.022Z	en									0.0	0.9	0.1	0.9	0.1	0.7538112712975105	4.5	0.8	1.0	5.0	4.0
0	52	5.0	"Sempre que hi vaig em tracten fenomenal.
Els millors musclos que he provat mai ( Tot hi que podrien estar més nets).
Gairebé tot casolà, anxoves, xuixo… fins hi tot el vi.
Boníssim tot.
Sempre que puc hi vaig."	Hostal Totsompops	Andreu miguel baños	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2021-10-15T05:05:08.890Z	ca	Every time I go there they treat me phenomenally. The best mussels I have ever tried ( Everything could be cleaner). Almost everything homemade, anchovies, chuxo... even all the wine. Very good everything. Whenever I can I go there.	time go treat phenomenally good mussel ever try cleaner almost homemade anchovy chuxo even wine good go	l'hora d'anar tractar un musclo fenomenalment bo, provar mai un netejador gairebé casolà d'anxova xuxo fins i tot el vi bo anar	l'hora d'anar tractar un musclo fenomenalment bo, provar mai un netejador gairebé casolà d'anxova xuxo fins i tot el vi bo anar	Es hora de ir a tratar un mejillón fenomenalmente bueno alguna vez probar un chuxo de anchoa más limpio casi casero incluso vino bueno ir	time go treat mussel try chuxo wine good go	temps anar tractar musclos provar vi chuxo bo anar	hora vamos a tratar el mejillón prueba el vino chuxo bueno vamos	0.8481	0.9	0.1	0.98481	0.015190000000000004	0.7538112712975105	4.924049999999999	0.9696199999999999	1.0	5.0	4.8481
0	450	4.0		Hostal Totsompops	Mar Cuspinera	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2021-10-14T14:31:06.060Z	en									0.0	0.7	0.1	0.7	0.1	0.7538112712975105	3.5	0.6	0.7999999999999999	3.9999999999999996	3.0
0	618	5.0	Quedamos muy contentos!! pequeño hostal muy tranquilo , acogedor y bien equipado .El trato buenísimo ya que son muy majos y amables ,el desayuno y el restaurante espectacular! producto de la zona buenísimo ,sin duda 100%recomendable!!	Hostal Totsompops	Ruben Lopez	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2021-10-13T07:04:10.575Z	es	We are very happy!! small hostel, very quiet, cozy and well equipped. The treatment was great as they are very nice and friendly, the breakfast and the restaurant were spectacular! Great product from the area, without a doubt 100% recommended!!	happy small hostel quiet well equip treatment great nice friendly breakfast restaurant spectacular great product area doubt recommend	feliz pequeño hostal tranquilo bien equipado trato genial agradable amable desayuno restaurante espectacular gran producto zona duda recomiendo	feliç petit hostal tranquil ben equipat tracte gran agradable amable restaurant d'esmorzar espectacular gran zona de productes dubta recomanar	feliz pequeño hostal tranquilo bien equipado trato genial agradable amable desayuno restaurante espectacular gran producto zona duda recomiendo	hostel equip treatment breakfast restaurant product area recommend	hostal equip tractament esmorzar restaurant zona de productes recomanar	albergue equipar tratamiento desayuno restaurante producto zona recomendar	0.9638	0.9	0.1	0.99638	0.0036200000000000013	0.7538112712975105	4.9819	0.9927600000000001	1.0	5.0	4.963800000000001
0	281	5.0	Excepcional. Ens ha agradat moltíssim, tant la qualitat dels productes, com la amabilitat i el servei impecable. Vam menjar l' arròs a la cassola i els calamars a la romana  i tot molt i molt bo.	Hostal Totsompops	Jackie Breetvelt	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2021-10-11T19:30:59.176Z	ca	exceptional We really liked the quality of the products, as well as the friendliness and impeccable service. We ate the rice in the casserole and the squid in the Roman style and everything was very, very good.	exceptional really like quality product well friendliness impeccable service eat rice casserole squid roman style good	excepcional m'agrada molt producte de qualitat bé amabilitat servei impecable menjar arròs a la cassola calamars a la romana bo	excepcional m'agrada molt producte de qualitat bé amabilitat servei impecable menjar arròs a la cassola calamars a la romana bo	excepcional me gusta mucho producto de calidad bien amabilidad servicio impecable comer arroz cazuela calamares a la romana bueno	quality product friendliness service eat rice casserole style	producte de qualitat servei amable menjar arròs a la cassola	calidad producto amabilidad servicio comer arroz estilo cazuela	0.8771	0.9	0.1	0.9877100000000001	0.012290000000000002	0.7538112712975105	4.93855	0.9754200000000001	1.0	5.0	4.8771
0	610	5.0	Habitació neta i tranquila, llit molt còmode. Esmorzar i dinar excel·lents. El tracte rebut per part de la Carme i en Joan fantàstic. Molt recomanable.	Hostal Totsompops	Romuald Ibañez	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2021-10-11T12:45:07.667Z	ca	Clean and quiet room, very comfortable bed. Excellent breakfast and lunch. The treatment received by Carme and Joan fantastic. Highly recommended.	clean quiet room comfortable bed excellent breakfast lunch treatment receive carme highly recommend	habitació neta i tranquil·la llit còmode esmorzar excel·lent tractament de dinar rebre Carme molt recomanable	habitació neta i tranquil·la llit còmode esmorzar excel·lent tractament de dinar rebre Carme molt recomanable	limpio habitación tranquila cama cómoda excelente desayuno almuerzo trato recibir carme muy recomendable	room bed breakfast lunch treatment receive carme	habitació llit esmorzar dinar tractament rebre carme	habitación cama desayuno almuerzo tratamiento recibir carme	0.9099	0.9	0.1	0.99099	0.009009999999999995	0.7538112712975105	4.95495	0.9819800000000001	1.0	5.0	4.9099
0	565	5.0	Molt bé!!! Bon menjar acollidor i Bon servei	Hostal Totsompops	Pere Bou Oriol	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2021-10-08T17:17:43.261Z	ca	Very good!!! Good cozy food and Good service	good good cozy food good service	bon menjar acollidor bon servei	bon menjar acollidor bon servei	buena buena comida acogedora buen servicio	food service	servei de menjar	servicio de comida	0.8271	0.9	0.1	0.98271	0.017290000000000007	0.7538112712975105	4.91355	0.96542	1.0	5.0	4.8271
0	580	5.0	Avui, la #colladeldissabte hem fet una caminada a l’entorn de Colera-Portbou-Colera .. Hem fet l’ encàrrec de dinar al restaurant (Totsompops de Colera)  hem agafat el menú .. però li hem demanat a en Joan si podíem demanar arròs per tots ( 6 ) de segon,tot i no estar en el menú .. En Joan ens ha fet un arròs boníssim .. molt ben servit per la Carme...  Un restaurant per gaudir de la gastronomia empordanesa  .. molt recomenable !! Hi tornarem 	Hostal Totsompops	Quim Felip	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2021-10-06T18:07:14.692Z	ca	Today, #colladeldissabte we took a walk around Colera Portbou Colera .. We ordered lunch at the restaurant (Totsompops de Colera) we took the menu .. but we asked Joan if we could order rice for all (6) of course, even though it wasn't on the menu .. Joan made us some delicious rice .. very well served by Carme... A restaurant to enjoy the gastronomy of Empordà .. highly recommended!! We'll be back	today take walk colera restaurant totsompop take menu ask joan order rice course even joan make delicious rice well serve carme restaurant enjoy gastronomy highly recommend well back	avui passejar colera restaurant totsompop prendre menú preguntar a joan encarregar curs d'arròs fins i tot en joan fer un arròs deliciós ben servir restaurant carme gaudir de la gastronomia molt recomanable tornar	avui passejar colera restaurant totsompop prendre menú preguntar a joan encarregar curs d'arròs fins i tot en joan fer un arròs deliciós ben servir restaurant carme gaudir de la gastronomia molt recomanable tornar	hoy pasea restaurante colera totsompop toma menú pregunta a joan pide curso de arroz incluso joan haz un arroz rico bien atiende restaurante carme disfruta de la gastronomía muy recomendable bien de vuelta	today take walk colera restaurant take menu ask order rice course joan make rice serve restaurant enjoy gastronomy recommend	avui passejar colera restaurant agafar menú demanar encarregar curs d'arròs joan fer arròs servir restaurant gaudir gastronomia recomanar	hoy pasear restaurante colera tomar menú preguntar pedir plato de arroz joan hacer arroz servir restaurante disfrutar de la gastronomía recomendar	0.9212	0.9	0.1	0.99212	0.007879999999999998	0.7538112712975105	4.9606	0.98424	1.0	5.0	4.9212
0	277	4.0	Bons qualitat preu	Hostal Totsompops	JOSE JUAN DEL RIO GARRIGA	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2021-10-01T12:35:48.817Z	ca	Good quality price	good quality price	preu de bona qualitat	preu de bona qualitat	buena calidad precio	quality price	preu de qualitat	precio de calidad	0.4404	0.7	0.1	0.7440399999999999	0.05596	0.7538112712975105	3.7201999999999997	0.6880799999999999	0.7999999999999999	3.9999999999999996	3.4403999999999995
0	21	5.0	"Pequeño hostal de gestión familiar. Las habitaciones están muy bien equipadas y son muy tranquilas y confortables. El almuerzo es ""5 estrellas"". Ubicado en las afueras de Colera. Cerca del camping. Pero andando, estás en la playa en pocos minutos."	Hostal Totsompops	Albert Guillén Alfaro	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2021-09-30T15:16:32.380Z	es	"Small family run hostel. The rooms are very well equipped and very quiet and comfortable. Lunch is ""5 stars"". Located on the outskirts of Colera. Near the campsite. But walking, you are on the beach in a few minutes."	small family run hostel room well equip quiet comfortable lunch star locate outskirt colera walk beach minute	pequeño albergue familiar habitación bien equipada tranquilo cómodo almuerzo estrella localizar afueras colera paseo playa minuto	petita habitació d'alberg de gestió familiar ben equipada tranquil·la còmoda dinar estrella localitzar als afores colera caminar minut platja	pequeño albergue familiar habitación bien equipada tranquilo cómodo almuerzo estrella localizar afueras colera paseo playa minuto	family run hostel room equip minute	habitació d'alberg de gestió familiar equipar minut	Hostal familiar equipado con habitación minuto.	0.6597	0.9	0.1	0.96597	0.034030000000000005	0.7538112712975105	4.82985	0.93194	1.0	5.0	4.6597
0	735	5.0	Espectacular  amb tot	Hostal Totsompops	jordi pons	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2021-09-30T09:26:56.871Z	ca	Spectacular with everything	spectacular	espectacular	espectacular	espectacular				0.0	0.9	0.1	0.9	0.1	0.7538112712975105	4.5	0.8	1.0	5.0	4.0
0	262	5.0		Hostal Totsompops	Isabel Campos	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2021-09-29T15:07:24.061Z	en									0.0	0.9	0.1	0.9	0.1	0.7538112712975105	4.5	0.8	1.0	5.0	4.0
0	28	5.0	Bon tracte i menjar boníssim! Escabetxats i salmó fumat fets per ells! Ah, i producte de proximitat!!!	Hostal Totsompops	Alda ribas turon	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2021-09-26T06:48:43.497Z	ca	Good treatment and great food! Pickles and smoked salmon made by them! Oh, and local product!!!	good treatment great food pickle smoke salmon make local product	bon tracte gran menjar escabetx salmó fum fer producte local	bon tracte gran menjar escabetx salmó fum fer producte local	buen trato excelente comida salmón ahumado encurtido hacer producto local	treatment food pickle smoke salmon make product	tractament aliments escabetx fum salmó fabricar producte	tratamiento comida encurtido salmón ahumado hacer producto	0.7906	0.9	0.1	0.97906	0.020940000000000004	0.7538112712975105	4.895300000000001	0.9581200000000001	1.0	5.0	4.7906
0	639	5.0	Guauuu,un gran descobriment. I tornem segur!!	Hostal Totsompops	Silvia Díaz	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2021-09-19T18:54:16.372Z	ca	Wow, a great discovery. And we'll be back for sure!!	great discovery well back sure	gran descobriment ben tornat segur	gran descobriment ben tornat segur	gran descubrimiento bien de vuelta seguro	discovery	descobriment	descubrimiento	0.8176	0.9	0.1	0.98176	0.018240000000000003	0.7538112712975105	4.908799999999999	0.9635199999999999	1.0	5.0	4.8176
0	376	5.0		Hostal Totsompops	Josep Prunés Llongarriu	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2021-09-10T11:51:34.593Z	en									0.0	0.9	0.1	0.9	0.1	0.7538112712975105	4.5	0.8	1.0	5.0	4.0
0	38	5.0	Molt bon restaurant de Colera.	Hostal Totsompops	Alfred Vilamajo	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2021-09-07T23:23:01.112Z	ca	Very good restaurant in Colera.	restaurant colera	restaurant colera	restaurant colera	restaurante colera	restaurant colera	restaurant colera	restaurante colera	0.0	0.9	0.1	0.9	0.1	0.7538112712975105	4.5	0.8	1.0	5.0	4.0
0	581	4.0	Bé.pero no tenen menu	Hostal Totsompops	Quimpapa	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2021-09-03T16:18:04.230Z	pt	Well, but they don't have a menu	menu	menu	menú	menú				0.0	0.7	0.1	0.7	0.1	0.7538112712975105	3.5	0.6	0.7999999999999999	3.9999999999999996	3.0
0	288	5.0	Excel·lent relació qualitat-preu i excel·lent tracte del personal	Hostal Totsompops	Jaume Freixas	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2021-09-02T07:53:06.849Z	ca	Excellent value for money and excellent treatment by the staff	excellent excellent treatment staff	excel·lent personal de tracte excel·lent	excel·lent personal de tracte excel·lent	excelente excelente trato personal	treatment staff	personal de tractament	personal de tratamiento	0.8126	0.9	0.1	0.98126	0.018740000000000003	0.7538112712975105	4.9063	0.96252	1.0	5.0	4.8126
0	349	5.0		Hostal Totsompops	Jordi Mont	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2021-09-01T21:53:58.913Z	en									0.0	0.9	0.1	0.9	0.1	0.7538112712975105	4.5	0.8	1.0	5.0	4.0
0	393	5.0	Està bé.pero no tenen menú.	Hostal Totsompops	King Marley llach	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2021-09-01T19:40:25.955Z	ca	It's good, but they don't have a menu.	good menu	bon menú	bon menú	buen menú	menu	menú	menú	0.4404	0.9	0.1	0.94404	0.05596	0.7538112712975105	4.7202	0.88808	1.0	5.0	4.4404
0	655	3.0	Van muy creídos mejillones muy buenos pero todos sucios la camarera o propietaria muy mal educada	Hostal Totsompops	Teresa Soler	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2021-08-31T14:55:19.791Z	es	They are very arrogant, the mussels are very good, but they are all dirty, the waitress or owner is very rude.	arrogant mussel good dirty waitress owner rude	mejillón arrogante bueno sucio camarera dueño grosero	arrogant musclo bo brut cambrera propietari groller	mejillón arrogante bueno sucio camarera dueño grosero	owner rude	propietari groller	dueño grosero	-0.7351	0.5	0.1	0.42649	0.026490000000000003	0.7538112712975105	2.13245	0.39999999999999997	0.45298	2.2649	1.9999999999999998
0	266	5.0	Lovely welcoming couple. Very clean and great food!	Hostal Totsompops	Isabel van der Ven	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2021-08-31T14:01:00.845Z	en	Lovely welcoming couple. Very clean and great food!	lovely welcome couple clean great food	lovely welcome couple clean great food	encantadora parella de benvinguda net bon menjar	encantadora bienvenida pareja limpia excelente comida	couple food	menjar de parella	comida de pareja	0.9274	0.9	0.1	0.9927400000000001	0.00726	0.7538112712975105	4.9637	0.98548	1.0	5.0	4.9274000000000004
0	193	4.0		Hostal Totsompops	Ester Barris i Costa	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2021-08-29T17:52:55.815Z	en									0.0	0.7	0.1	0.7	0.1	0.7538112712975105	3.5	0.6	0.7999999999999999	3.9999999999999996	3.0
0	228	2.0	"Avui fatal ,mol malament atès ,el primers malament i els segons ,pyaffffff.
Ancara amb escusas i cap detalls després de disculpar-se .
M’ho pensaré en tornar. No el recomano ,m’ha desepcionat"	Hostal Totsompops	Francisco Torrero	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2021-08-28T20:02:45.119Z	ca	Today fatal, badly treated, the first bad and the second, pyaffffff. Still with excuses and no details after apologizing. I'll think about it when I come back. I don't recommend it, I was disappointed	today fatal badly treat first bad second pyaffffff still excuse detail apologize ill think come back recommend disappointed	avui fatal mal tractar primer mal segon pyaffffff encara disculpar detall disculpar mal pensar tornar recomanar decebut	avui fatal mal tractar primer mal segon pyaffffff encara disculpar detall disculpar mal pensar tornar recomanar decebut	hoy fatal mal trato primero mal segundo pyaffffff aún excusa detalle disculparse mal creo volver recomendar decepcionado	today fatal treat excuse detail apologize think come recommend disappoint	avui tracte fatal excusa detall disculpes pensar vingui recomanar decebre	hoy fatal tratar excusa detalle pedir disculpas pensar venir recomendar decepcionar	-0.8779	0.3	0.1	0.21220999999999998	0.012209999999999999	0.7538112712975105	1.0610499999999998	0.19999999999999998	0.22441999999999998	1.1220999999999999	0.9999999999999999
0	678	5.0		Hostal Totsompops	Xavier	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2021-08-28T17:11:26.609Z	en									0.0	0.9	0.1	0.9	0.1	0.7538112712975105	4.5	0.8	1.0	5.0	4.0
0	425	5.0	Comida y personal geniales.	Hostal Totsompops	Lorena Fernández Rodríguez	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2021-08-24T13:16:52.144Z	es	Great food and staff.	great food staff	excelente comida personal	gran personal de menjar	excelente comida personal	food staff	personal de menjar	personal de comida	0.6249	0.9	0.1	0.9624900000000001	0.03751	0.7538112712975105	4.81245	0.92498	1.0	5.0	4.6249
0	447	5.0	Tot correcte	Hostal Totsompops	Manuel Riera	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2021-08-24T06:52:06.776Z	en	Until correct	correct	correct	correcte	correcto				0.0	0.9	0.1	0.9	0.1	0.7538112712975105	4.5	0.8	1.0	5.0	4.0
0	469	5.0	Hostal muy acogedor y las habitaciones para ser hostal parece que sea de hotel ya que estan bien acondicionadas. La comida que ofrece es casera y los desayunos abundantes. Hemos vuelto diversas veces y no dudamos en volver de nuevo	Hostal Totsompops	Marta Cazorla	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2021-08-21T20:55:55.377Z	es	Very cozy hostel and the rooms for a hostel seem like a hotel since they are well equipped. The food offered is homemade and the breakfasts are abundant. We have been back several times and we have no hesitation in coming back again.	hostel room hostel seem hotel well equip food offer homemade breakfast abundant back several time hesitation come back	habitación de albergue albergue parece hotel bien equipado oferta de comida desayuno casero abundante volver varias veces duda volver	hostal habitació hostal sembla hotel ben equipar menjar oferta esmorzar casolà abundant tornar diverses vegades dubtes tornar	habitación de albergue albergue parece hotel bien equipado oferta de comida desayuno casero abundante volver varias veces duda volver	hostel room hostel seem hotel equip food offer homemade breakfast time hesitation come	hostal habitació hostal sembla hotel equipar menjar oferta esmorzar casolà temps dubtar venir	habitación de albergue albergue parece hotel equipar comida oferta desayuno casero hora vacilación venir	0.0	0.9	0.1	0.9	0.1	0.7538112712975105	4.5	0.8	1.0	5.0	4.0
0	300	4.0		Hostal Totsompops	Jesús Pizarro	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2021-08-21T14:31:50.934Z	en									0.0	0.7	0.1	0.7	0.1	0.7538112712975105	3.5	0.6	0.7999999999999999	3.9999999999999996	3.0
0	270	5.0		Hostal Totsompops	J CC	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2021-08-20T19:41:49.231Z	en									0.0	0.9	0.1	0.9	0.1	0.7538112712975105	4.5	0.8	1.0	5.0	4.0
